possession_id,outcome,offensive_supercluster,defensive_supercluster,matchup,z_off_0,z_off_1,z_off_2,z_def_0,z_def_1,z_def_2
22400075_235,0.9211548317881579,0,1,"(0, 1)",0.0,2.37,-3.87,0.0,0.75,1.98
22400940_286,0.5605918293450395,0,1,"(0, 1)",2.9099999999999997,3.21,-0.5700000000000001,0.99,0.0,-1.25
22400406_463,-1.7725333625271142,0,1,"(0, 1)",-0.06,3.3099999999999996,-2.67,0.0,-0.16,3.44
22400676_720,-1.1789314717364916,0,1,"(0, 1)",-0.15000000000000002,0.73,-1.76,0.0,0.07,-0.5199999999999998
22400658_662,1.371579196981493,0,1,"(0, 1)",0.0,0.5800000000000001,1.7,2.1,0.0,3.34
22400364_437,-0.15492550654986495,0,1,"(0, 1)",0.0,-1.7599999999999998,-5.13,0.0,1.38,-0.48
22400150_557,-1.27278092685026,0,1,"(0, 1)",-0.92,4.74,-0.63,0.0,0.75,1.65
22401172_162,-0.6397286584046027,0,1,"(0, 1)",-0.63,-1.59,-1.92,0.0,0.92,2.88
22400666_515,0.737882775327792,0,1,"(0, 1)",0.0,8.46,-2.21,0.0,-1.52,0.8699999999999998
22400100_671,-0.07546638725543571,0,1,"(0, 1)",0.91,-0.73,-2.88,0.0,0.75,4.33
22400229_617,-0.12059950199051211,0,1,"(0, 1)",0.0,2.5300000000000002,-4.3100000000000005,2.1,0.0,1.55
22400808_229,-0.20645328224229803,0,1,"(0, 1)",5.15,-0.37,-0.6499999999999998,0.0,-0.22,1.57
22401109_467,1.7274057172406663,0,1,"(0, 1)",-0.67,-0.28,-0.51,0.0,-1.98,-1.59
22400553_471,1.3563188395869419,0,1,"(0, 1)",0.0,4.74,-1.68,1.05,0.0,1.5499999999999998
22400937_30,-0.22036784922490282,0,1,"(0, 1)",-3.34,2.06,0.24000000000000002,0.0,-0.14,-2.3
22400285_231,-0.24268078764635662,0,1,"(0, 1)",0.92,3.87,-0.26,2.89,0.0,0.5800000000000002
22401195_9,-0.40236520301788753,0,1,"(0, 1)",-0.82,4.25,-0.33,0.0,-2.38,-2.5500000000000003
22400784_437,-0.2920537438328727,0,1,"(0, 1)",-0.67,4.05,-0.7599999999999999,0.49,0.0,0.72
22400928_55,0.0035875478988720223,0,1,"(0, 1)",0.91,-2.4,-2.9000000000000004,0.0,-0.38,-3.88
22400948_340,-1.0755556118545904,0,1,"(0, 1)",-0.19,1.5999999999999999,-1.6800000000000002,0.0,0.53,1.07
22400901_412,1.5293139065273804,0,1,"(0, 1)",0.0,-2.2800000000000002,-1.3699999999999999,0.99,0.0,-1.5899999999999999
22400720_428,0.42023563835817385,0,1,"(0, 1)",0.0,-0.88,-1.7300000000000002,1.27,0.0,-1.9400000000000002
22400495_479,-0.4458465622176491,0,1,"(0, 1)",2.1,3.89,-2.81,1.27,0.0,-0.87
22400040_433,-0.543012568177231,0,1,"(0, 1)",-2.32,4.42,1.13,0.89,0.0,-0.43000000000000016
22400876_413,0.16198072788923473,0,1,"(0, 1)",-2.07,0.41000000000000003,-1.51,0.64,0.0,-3.16
22401152_53,-0.7695094758079588,0,1,"(0, 1)",-0.82,4.25,-0.33,2.1,0.0,3.13
22400597_207,-0.2694285561176254,0,1,"(0, 1)",0.0,1.44,-2.9,0.0,-1.48,0.48
22400075_269,-0.8128685045039216,0,1,"(0, 1)",5.15,-0.37,-0.33000000000000007,0.0,0.77,1.98
22400210_233,-0.7587362907634694,0,1,"(0, 1)",-0.41,1.13,-1.71,0.0,0.0,2.4000000000000004
22400978_364,0.2462450824893608,0,1,"(0, 1)",0.91,2.88,-0.59,0.99,0.0,-1.31
22400272_328,0.6504910742932173,0,1,"(0, 1)",2.6100000000000003,1.66,-0.75,0.0,0.0,-2.8000000000000003
22401023_512,0.4341206142172504,0,1,"(0, 1)",0.0,1.2800000000000002,-2.7,0.0,0.0,1.7799999999999998
22400153_308,0.2272569805720302,0,1,"(0, 1)",0.25,4.029999999999999,-0.13,0.0,1.7,3.0500000000000003
22400907_181,-0.14351961295371135,0,1,"(0, 1)",0.0,4.63,-1.1300000000000001,0.0,0.04,1.83
22400591_338,-3.341799822948947,0,1,"(0, 1)",0.63,2.26,0.32,0.0,-1.94,0.36999999999999994
22400177_183,-0.8423673480311283,0,1,"(0, 1)",0.0,7.39,-3.17,0.0,-0.63,-1.56
22400477_280,-1.4014404301633105,0,1,"(0, 1)",-1.05,2.88,1.69,1.99,0.0,-1.03
22400782_53,0.37744582750450234,0,1,"(0, 1)",1.65,4.27,-2.33,0.0,-0.6,-1.96
22400658_593,1.2333326878718514,0,1,"(0, 1)",0.0,0.5800000000000001,1.7,2.1,0.0,3.34
22401155_607,0.9657197276150523,0,1,"(0, 1)",-1.76,-1.3499999999999999,-1.46,0.0,0.0,0.65
22400447_168,1.2081487464920513,0,1,"(0, 1)",-2.07,1.0,-1.51,0.0,-1.31,-0.98
22400761_555,0.34001037958539193,0,1,"(0, 1)",0.0,6.56,-2.35,-0.06,0.0,-1.37
22401068_411,-0.6828296177149783,0,1,"(0, 1)",-0.1,7.85,-1.02,0.0,0.0,-1.6600000000000001
22400317_660,-0.2697236194390829,0,1,"(0, 1)",0.0,-0.29,-2.66,0.0,0.0,-1.71
22401168_319,-2.2917506691982275,0,1,"(0, 1)",2.6100000000000003,2.68,0.55,2.12,0.0,2.1300000000000003
22400910_212,0.6066227129000346,0,1,"(0, 1)",-3.34,2.03,0.24000000000000002,0.0,-1.11,1.49
22400240_434,0.36398829347764955,0,1,"(0, 1)",-2.32,4.7,1.52,0.0,-1.05,-1.04
22400949_647,-0.3104978101093004,0,1,"(0, 1)",-2.36,0.0,-3.89,0.0,-0.58,-1.04
22400571_637,-0.8998818896444463,0,1,"(0, 1)",-2.22,0.0,-4.92,0.0,0.0,-0.31
22400266_618,-0.7344956423756792,0,1,"(0, 1)",-1.22,0.6400000000000001,-3.0,0.0,1.17,-2.19
22400075_293,0.30344911476035913,0,1,"(0, 1)",5.15,2.74,-0.33000000000000007,0.0,0.77,0.7800000000000001
22401162_688,0.05343545405892053,0,1,"(0, 1)",0.0,1.48,-3.2,0.0,-1.48,2.34
22400245_322,-0.395034011477253,0,1,"(0, 1)",1.19,-1.9,-2.44,1.36,0.0,1.6099999999999999
22400442_232,-1.1157760351650758,0,1,"(0, 1)",-0.34,0.8,-3.0700000000000003,0.0,-0.26,-0.039999999999999925
22400004_587,-1.2912168819048173,0,1,"(0, 1)",1.19,1.0,-1.77,0.0,0.71,0.29999999999999993
22400536_218,-2.0541747502689818,0,1,"(0, 1)",0.0,1.15,-0.63,1.05,0.0,0.7
22401013_594,-0.6557077969094492,0,1,"(0, 1)",-1.22,0.93,-2.8600000000000003,0.0,-1.11,0.06
22400189_527,1.2924437697460862,0,1,"(0, 1)",-2.32,-0.99,0.24,0.0,0.0,0.2899999999999999
22400840_615,0.23013422876509407,0,1,"(0, 1)",0.0,6.56,2.1799999999999997,0.0,0.0,-1.05
22400481_644,-0.9295489176980216,0,1,"(0, 1)",-3.7,0.0,-4.52,0.0,-0.94,-4.01
22400173_587,0.4675189318792562,0,1,"(0, 1)",-2.81,0.0,-1.77,0.0,0.0,-0.3799999999999999
22400742_650,0.29875028446289753,0,1,"(0, 1)",2.1,2.68,1.2200000000000002,0.0,0.0,0.95
22400063_563,-0.40286031933903477,0,1,"(0, 1)",0.0,0.07000000000000006,-1.0,0.0,-0.66,-1.4
22401178_588,-1.3588771271733537,0,1,"(0, 1)",0.0,-1.7599999999999998,-7.040000000000001,0.24,0.0,-1.02
22400807_381,-0.46350286448209,0,1,"(0, 1)",1.19,2.56,-0.87,0.99,0.0,-1.25
22400331_635,-0.24535940805634568,0,1,"(0, 1)",-1.22,1.7199999999999998,-1.65,0.0,0.39,-3.7800000000000002
22400148_622,1.0528390326776822,0,1,"(0, 1)",-1.13,-0.32,-0.92,1.31,0.0,-0.5399999999999999
22400625_429,0.2566405145304185,0,1,"(0, 1)",0.0,7.39,0.040000000000000036,0.0,-0.6,0.8099999999999999
22400032_101,-0.36447333040398056,0,1,"(0, 1)",-0.67,4.27,-1.3699999999999999,0.0,-0.33,0.25
22400025_453,-0.25741728953447696,0,1,"(0, 1)",0.0,0.62,-0.22000000000000003,0.0,0.77,2.81
22400514_103,0.5871204838241397,0,1,"(0, 1)",0.0,0.26,-3.37,0.0,0.46,-0.21999999999999997
22400684_393,1.5440183012267439,0,1,"(0, 1)",2.83,-0.05,-0.6900000000000001,2.1,0.0,0.7
22401223_249,2.3213401445995205,0,1,"(0, 1)",-1.22,0.22000000000000003,-1.5,0.0,0.0,0.8799999999999997
22401037_566,0.2628209912509623,0,1,"(0, 1)",2.6100000000000003,-0.57,1.2200000000000002,0.0,-0.44,2.8
22400574_520,-0.13977522135053874,0,1,"(0, 1)",0.0,7.39,-0.15999999999999992,0.0,-0.18,0.08000000000000007
22400390_569,0.7763485265702615,0,1,"(0, 1)",5.15,2.37,-0.92,0.0,-1.01,2.4299999999999997
22401088_602,1.0238067002231384,0,1,"(0, 1)",-2.18,2.15,1.1199999999999999,0.0,-0.9,-0.22999999999999998
22400735_128,0.9901028258923095,0,1,"(0, 1)",0.65,7.33,-2.68,0.0,-1.32,-2.64
22400098_344,-0.8377674824699015,0,1,"(0, 1)",4.2,3.56,-4.029999999999999,0.0,-1.05,-1.8299999999999996
22400270_287,-0.2768723131699594,0,1,"(0, 1)",1.39,5.89,-2.2199999999999998,1.31,0.0,0.39
22400981_446,1.291794435987025,0,1,"(0, 1)",0.0,0.5800000000000001,0.4699999999999999,3.54,0.0,2.14
22401043_632,0.019580598357784633,0,1,"(0, 1)",-2.18,6.03,-1.94,2.1,0.0,-1.0700000000000003
22400028_426,-0.8515927074784602,0,1,"(0, 1)",-1.49,2.12,-1.46,0.0,-1.49,-3.0000000000000004
22401101_486,-0.7781365664156153,0,1,"(0, 1)",-1.4,3.4899999999999998,-1.64,0.0,0.16,3.34
22400907_481,1.0991528794007672,0,1,"(0, 1)",0.0,3.43,-1.92,0.0,-0.95,0.31999999999999995
22400464_180,-0.9528815552527478,0,1,"(0, 1)",-0.43,7.39,-0.29999999999999993,0.0,-0.44,3.2199999999999998
22400998_544,1.7050323542317587,0,1,"(0, 1)",0.51,0.07000000000000006,-0.07999999999999996,0.0,-1.04,0.10000000000000009
22400613_321,1.2787009628240433,0,1,"(0, 1)",-1.68,3.12,-0.74,0.99,0.0,-0.99
22400495_311,1.1271503150237132,0,1,"(0, 1)",2.6100000000000003,3.25,-2.6399999999999997,0.99,0.0,-0.17999999999999997
22400221_601,-2.331155157747271,0,1,"(0, 1)",0.0,7.39,-0.8,0.0,-1.07,0.4699999999999999
22400320_77,0.20783169998782156,0,1,"(0, 1)",0.51,3.89,-0.07999999999999996,0.99,0.0,-2.2399999999999998
22400113_494,-0.12867699662177615,0,1,"(0, 1)",5.15,-0.37,-2.05,0.0,-1.05,-1.35
22401183_228,-0.4204905914382301,0,1,"(0, 1)",0.9799999999999999,-0.22,0.61,0.0,0.0,1.1099999999999999
22401024_105,0.13991959204317875,0,1,"(0, 1)",2.1,0.07000000000000006,-0.07999999999999996,1.27,0.0,-0.65
22400729_646,-0.2845453471492167,0,1,"(0, 1)",0.73,1.53,-2.54,0.0,-0.16,-1.16
22400107_443,0.8932744544356701,0,1,"(0, 1)",-0.38,0.13,-1.26,0.0,-0.63,-1.03
22400993_544,-0.6007809145330301,0,1,"(0, 1)",0.91,3.61,-0.69,0.0,0.49,-1.8
22400242_510,0.5117989162709,0,1,"(0, 1)",0.0,7.39,-3.39,0.0,-1.04,-0.5500000000000003
22400948_483,1.1771489281672742,0,1,"(0, 1)",-0.19,1.5999999999999999,-1.73,0.0,0.53,0.06
22401071_187,0.6691895287133599,0,1,"(0, 1)",-2.18,3.12,-0.43999999999999995,0.0,-0.44,1.4500000000000002
22400144_470,0.8318984247808958,0,1,"(0, 1)",0.73,0.73,-0.38,0.0,0.52,0.10000000000000003
22400697_229,1.0784033837453075,0,1,"(0, 1)",-0.38,0.85,-3.95,0.0,0.16,-0.7499999999999998
22400703_438,0.15156805180306174,0,1,"(0, 1)",0.8799999999999999,-0.01,-0.07,0.31,0.0,-1.16
22400226_625,-0.2098130066942189,0,1,"(0, 1)",0.0,2.54,-1.0,0.0,0.0,0.2899999999999999
22400082_791,-1.904385845135192,0,1,"(0, 1)",1.3599999999999999,0.73,-2.32,1.43,0.0,-0.2899999999999999
22400860_636,0.21659158528578398,0,1,"(0, 1)",-0.13,2.5300000000000002,-3.85,0.0,-1.49,-1.19
22400705_57,-1.2663467414337255,0,1,"(0, 1)",-0.51,5.67,1.0099999999999998,-0.26,0.0,1.24
22400401_580,-0.5161355982034389,0,1,"(0, 1)",0.0,1.15,-1.51,0.0,-1.04,3.21
22400531_313,-0.02231605113374407,0,1,"(0, 1)",1.6400000000000006,-0.37,-3.55,0.0,1.38,-1.35
22400124_672,-0.8606879829860786,0,1,"(0, 1)",0.21,3.4800000000000004,-0.93,0.0,-1.05,-2.4899999999999998
22400052_299,1.1586320341306282,0,1,"(0, 1)",-3.14,1.95,0.94,0.0,0.0,3.3
22401098_503,-0.4653726728412802,0,1,"(0, 1)",-1.9,-0.99,-0.9,0.0,0.81,-2.96
22400838_410,-0.44992648477133157,0,1,"(0, 1)",0.0,4.7,1.13,0.0,-1.31,-3.09
22400300_298,-2.5871450315345643,0,1,"(0, 1)",0.91,3.11,1.11,-0.26,0.0,-2.3000000000000003
22401139_420,1.5004778059310113,0,1,"(0, 1)",0.0,-0.05,-0.76,0.0,-1.48,1.7999999999999998
22401221_179,0.7406012227087081,0,1,"(0, 1)",-3.14,-0.74,0.0,1.03,0.0,0.15000000000000005
22400071_186,0.25272798953715825,0,1,"(0, 1)",-0.92,-0.46,-5.05,0.0,-1.43,-1.26
22400347_232,-0.8437412727286879,0,1,"(0, 1)",-1.71,-1.9,-2.38,0.0,-1.11,1.2
22400527_550,-0.9357224595257477,0,1,"(0, 1)",0.0,1.08,-1.6099999999999999,0.0,1.43,-1.37
22400747_118,2.3944581775402245,0,1,"(0, 1)",-0.41,0.41000000000000003,-0.63,0.0,0.0,-0.43000000000000005
22401196_56,0.4747163261618528,0,1,"(0, 1)",0.0,0.17,-3.36,0.0,0.0,0.55
22400186_340,-0.4766981225060996,0,1,"(0, 1)",0.0,1.39,-2.1900000000000004,0.0,0.46,0.22999999999999987
22401082_175,-0.3086987195709965,0,1,"(0, 1)",2.09,0.28,-1.13,0.0,-1.94,2.18
22400251_156,-0.1604706384086061,0,1,"(0, 1)",0.0,2.93,-4.029999999999999,0.0,0.52,0.13000000000000003
22400993_176,-1.7961641171158742,0,1,"(0, 1)",-1.6400000000000001,-2.11,-3.71,0.0,-1.98,-2.32
22400834_547,-0.25458530203546975,0,1,"(0, 1)",0.9799999999999999,0.0,-2.46,0.77,0.0,-3.4299999999999997
22400207_330,0.20806054699537432,0,1,"(0, 1)",0.0,7.39,-0.74,0.0,-0.54,4.640000000000001
22401006_489,0.30679816822598005,0,1,"(0, 1)",-5.4399999999999995,4.31,-1.49,0.0,-0.45,0.36999999999999994
22400244_414,-0.316391270741467,0,1,"(0, 1)",-1.22,2.65,-1.64,1.22,0.0,-1.9099999999999997
22400495_71,-0.1551210503346021,0,1,"(0, 1)",0.51,2.68,-0.07999999999999996,0.99,0.0,-1.4
22400886_651,1.7807618511515944,0,1,"(0, 1)",0.0,8.36,1.1,0.0,-1.52,0.6
22401018_596,-0.0962789799866352,0,1,"(0, 1)",0.0,-1.45,0.17999999999999994,0.0,0.0,-2.72
22400932_517,-0.33218489890695874,0,1,"(0, 1)",-2.61,-1.89,-5.91,0.0,0.0,-3.69
22400414_210,0.1526315552446405,0,1,"(0, 1)",0.0,-1.06,0.32000000000000006,0.0,1.17,2.2900000000000005
22401115_282,1.8602060791137713,0,1,"(0, 1)",-1.88,0.4,-2.93,2.1,0.0,0.48999999999999977
22400485_640,1.6722328161666382,0,1,"(0, 1)",0.21,-1.14,-1.38,0.0,-0.54,3.9699999999999993
22400764_465,0.6438404762234322,0,1,"(0, 1)",-2.8,-1.0299999999999998,-2.7800000000000002,0.0,-1.31,-3.09
22400105_593,-0.14784680257969424,0,1,"(0, 1)",-0.19,2.11,-4.98,0.74,0.0,-1.01
22400248_292,0.9425675988525585,0,1,"(0, 1)",0.63,1.53,-3.35,2.1,0.0,3.3299999999999996
22400737_542,-0.5043303839380501,0,1,"(0, 1)",-0.19,2.11,-1.73,1.27,0.0,-1.05
22400065_273,0.8949700120511812,0,1,"(0, 1)",-1.54,-0.03999999999999959,-0.4,0.0,-0.95,0.31999999999999995
22400240_501,-0.028956016015966046,0,1,"(0, 1)",2.09,0.28,-0.6000000000000001,0.0,-1.05,-1.04
22400711_716,1.941871087277855,0,1,"(0, 1)",1.3599999999999999,1.53,-3.94,0.99,0.0,-0.39999999999999997
22400966_98,-0.9559359572396868,0,1,"(0, 1)",-2.8,-1.9,-2.51,0.0,-0.94,-5.37
22400520_637,-0.08965682278902938,0,1,"(0, 1)",-0.88,0.73,-0.8400000000000001,0.0,-0.38,0.6000000000000001
22400023_246,0.5864317570104358,0,1,"(0, 1)",0.21,0.4600000000000002,-1.1,0.0,-0.63,0.41000000000000003
22401023_392,0.4632533772414105,0,1,"(0, 1)",0.0,3.0900000000000003,-2.54,0.0,0.07,0.9700000000000001
22400568_443,1.229538236659468,0,1,"(0, 1)",0.63,2.26,-3.19,0.0,-0.62,-1.32
22401013_418,2.1107632678375468,0,1,"(0, 1)",-1.22,1.59,-1.5,0.0,-1.11,0.06
22400207_444,0.10365972805440744,0,1,"(0, 1)",0.0,7.39,-3.55,0.0,-0.54,4.640000000000001
22400088_576,0.49926074644967944,0,1,"(0, 1)",-0.34,2.5300000000000002,-3.3600000000000003,1.03,0.0,0.7999999999999999
22400715_511,0.9979014256440779,0,1,"(0, 1)",-1.65,3.92,-3.58,0.0,0.53,3.55
22401121_153,-0.3842893885216834,0,1,"(0, 1)",-0.44,-0.74,-2.79,0.0,-1.36,-1.6400000000000001
22400535_451,-0.8968681450840582,0,1,"(0, 1)",0.0,4.63,-0.6000000000000001,1.43,0.0,-0.3599999999999999
22400688_512,-0.6209761911429317,0,1,"(0, 1)",5.15,-1.49,-2.37,0.77,0.0,-1.0
22400389_120,-1.6109797562473724,0,1,"(0, 1)",0.51,3.89,-0.25,0.0,-0.92,-1.24
22400301_11,-0.8086297551553954,0,1,"(0, 1)",-1.71,3.56,-0.95,0.74,0.0,-1.7
22400908_121,0.14963323192007902,0,1,"(0, 1)",0.0,0.26,-3.01,0.0,0.0,1.8999999999999997
22400513_290,0.20660186814914486,0,1,"(0, 1)",-0.18,-0.74,1.27,0.0,0.0,-0.88
22400280_559,-1.192389011015049,0,1,"(0, 1)",0.91,2.88,-0.5899999999999999,0.0,-0.6,-0.88
22400564_486,-0.14293379417457744,0,1,"(0, 1)",4.21,4.24,-1.33,0.0,-0.36,3.3000000000000003
22400010_472,-0.18638551985082302,0,1,"(0, 1)",0.0,-0.8399999999999999,-2.4400000000000004,2.18,0.0,-1.5099999999999998
22400597_194,-0.8240975989113206,0,1,"(0, 1)",0.0,1.1500000000000001,-1.26,0.0,-1.48,0.48
22401099_119,0.2751449185289974,0,1,"(0, 1)",-2.8,-1.89,-3.85,0.0,-1.52,0.17000000000000007
22400510_491,-1.0144262292541664,0,1,"(0, 1)",0.0,1.44,-1.44,0.0,-0.7,-0.8300000000000001
22401103_159,-1.0180949013254317,0,1,"(0, 1)",2.26,5.15,0.9000000000000001,0.44,0.0,1.2999999999999998
22400907_160,-1.605026563022027,0,1,"(0, 1)",0.0,4.63,-1.1300000000000001,0.0,0.04,1.83
22400653_143,0.0409238431295239,0,1,"(0, 1)",-1.93,4.7,-1.29,1.43,0.0,-0.72
22400304_686,-0.9482314472815436,0,1,"(0, 1)",-1.66,-1.22,0.5199999999999999,0.0,-0.6,-1.45
22400272_606,0.7575376298171107,0,1,"(0, 1)",0.51,1.66,-1.2199999999999998,0.0,-1.49,-3.1
22401003_438,-1.5949094780525024,0,1,"(0, 1)",-0.9,-0.04,-0.76,0.44,0.0,0.29999999999999993
22400399_239,0.9811912314658443,0,1,"(0, 1)",-0.1,2.93,-4.029999999999999,0.0,1.17,1.04
22400627_96,0.9894511116624117,0,1,"(0, 1)",-0.5800000000000001,0.0,-1.49,0.0,-1.49,-0.7
22401131_564,-0.39720667839894613,0,1,"(0, 1)",-0.19,-1.18,-4.26,0.0,0.16,2.74
22400414_253,1.8545343586711822,0,1,"(0, 1)",0.0,0.4600000000000002,-1.38,0.0,-1.39,0.20999999999999985
22401078_242,0.28304559448521255,0,1,"(0, 1)",-1.28,10.200000000000001,-0.8,0.0,1.17,-2.19
22400527_307,0.4766116642963688,0,1,"(0, 1)",-1.93,0.74,-1.6099999999999999,0.0,-1.31,-1.28
22400148_185,0.03468559235947647,0,1,"(0, 1)",-3.51,-0.37,-5.26,0.31,0.0,-2.8700000000000006
22400512_103,-0.7125640526606863,0,1,"(0, 1)",-0.28,-2.29,-4.0600000000000005,0.0,0.0,-1.88
22400338_677,1.0128303796875373,0,1,"(0, 1)",0.0,4.63,-1.33,0.0,-0.25,0.13000000000000003
22400894_71,0.36907327981166216,0,1,"(0, 1)",0.0,-1.6099999999999999,-3.85,0.0,-0.94,-4.04
22400274_415,-0.824535483777062,0,1,"(0, 1)",-0.1,3.39,-3.45,0.83,0.0,-1.83
22400868_397,0.5150984570060171,0,1,"(0, 1)",0.51,-0.57,-0.33999999999999997,0.0,-1.52,1.5
22400350_131,0.035094099192468,0,1,"(0, 1)",5.15,-1.49,-2.05,0.67,0.0,-0.2299999999999999
22401183_149,-0.15590993430207176,0,1,"(0, 1)",0.9799999999999999,-0.22,0.44,1.04,0.0,0.4999999999999999
22400023_24,0.5940466054921454,0,1,"(0, 1)",0.21,0.4600000000000002,0.12,0.0,-0.62,0.32999999999999996
22400240_231,-0.46520331833159145,0,1,"(0, 1)",2.09,0.28,2.06,0.0,0.0,-3.0
22400930_231,0.8839032348850651,0,1,"(0, 1)",-1.28,6.279999999999999,-4.24,0.99,0.0,-1.6400000000000001
22400413_153,1.10616236713201,0,1,"(0, 1)",0.0,3.84,-0.37999999999999984,0.0,-1.52,-0.09999999999999998
22400410_469,0.9550248701262883,0,1,"(0, 1)",0.0,4.84,1.1,0.0,-0.7,-1.8
22400476_152,0.2989092680497097,0,1,"(0, 1)",-3.15,3.87,-1.35,0.0,1.17,2.22
22400274_322,-1.0240510849428905,0,1,"(0, 1)",-0.1,3.39,-2.7,0.0,-1.31,-1.74
22400155_506,-4.027527493584463,0,1,"(0, 1)",-0.67,3.76,1.1600000000000001,0.0,-1.49,-1.3099999999999998
22400905_635,-0.5938947864406614,0,1,"(0, 1)",-5.41,-1.7599999999999998,-1.27,0.0,-2.38,-4.05
22400757_433,-0.48510699299514093,0,1,"(0, 1)",-0.9,2.03,-0.6100000000000001,0.0,-1.32,-2.64
22400992_592,-0.23039078373518138,0,1,"(0, 1)",-1.11,1.6,-1.97,0.43,0.0,1.27
22400327_373,0.40276842974064603,0,1,"(0, 1)",0.15999999999999992,4.42,1.52,0.77,0.0,0.039999999999999813
22400739_402,-0.16032159719957073,0,1,"(0, 1)",-0.51,5.67,-0.9200000000000002,0.0,0.65,-0.2899999999999999
22400507_137,1.5854460484885333,0,1,"(0, 1)",0.2,7.39,0.83,0.0,-0.63,-0.19
22400690_491,1.5688720899948643,0,1,"(0, 1)",-0.82,-2.7399999999999998,-0.56,0.0,-0.98,-2.55
22400221_412,-0.8836994362374548,0,1,"(0, 1)",0.0,7.39,0.010000000000000009,-0.5,0.0,0.46999999999999986
22400530_384,0.054682011334287677,0,1,"(0, 1)",-1.22,3.45,-0.03,0.0,-1.49,-1.52
22400365_404,0.5461249452596156,0,1,"(0, 1)",0.0,0.32999999999999996,-4.58,0.0,1.35,0.42000000000000004
22400201_437,-0.5054795532087826,0,1,"(0, 1)",1.3599999999999999,0.73,-0.69,0.0,-0.66,-1.4
22400192_139,-0.7928901697399462,0,1,"(0, 1)",-0.15000000000000002,1.53,-1.8599999999999999,0.0,0.77,2.1599999999999997
22400507_414,-1.0898384518009183,0,1,"(0, 1)",-0.43,7.39,-1.67,0.0,0.0,-0.25999999999999995
22400201_183,-1.8495737269513173,0,1,"(0, 1)",-0.75,1.53,-1.8599999999999999,1.22,0.0,-1.4
22400057_541,-0.057703088217130084,0,1,"(0, 1)",2.83,-0.01,-0.76,0.77,0.0,-1.26
22400940_632,0.7828087003544533,0,1,"(0, 1)",2.9099999999999997,0.0,-0.6499999999999999,0.99,0.0,-3.15
22400012_648,1.3448236567548693,0,1,"(0, 1)",0.91,2.88,0.8,0.0,-1.49,-3.3000000000000003
22400066_351,-1.074717908045439,0,1,"(0, 1)",0.0,-0.33999999999999986,-1.9500000000000002,2.1,0.0,2.1999999999999997
22400276_380,-0.67329039615806,0,1,"(0, 1)",0.0,3.87,-1.66,0.0,1.38,-3.3599999999999994
22400052_647,0.7407742539634936,0,1,"(0, 1)",-0.44,-0.74,-1.21,-0.26,0.0,0.3699999999999998
22400503_304,0.7436179809912616,0,1,"(0, 1)",-0.15000000000000002,1.53,-2.24,0.0,-1.49,-4.02
22400613_250,0.7773942698624617,0,1,"(0, 1)",-1.68,3.12,-0.74,1.27,0.0,-0.4399999999999999
22400071_188,-0.5846702648142137,0,1,"(0, 1)",-0.92,-0.46,-5.05,0.0,-1.43,-1.26
22400950_135,0.02475202031269213,0,1,"(0, 1)",0.21,-1.14,-2.1799999999999997,0.0,-1.53,-4.4799999999999995
22400447_602,0.13520056468694205,0,1,"(0, 1)",0.0,1.15,-0.63,0.0,1.43,-1.42
22400717_518,-0.8318408119621982,0,1,"(0, 1)",-0.34,0.8,-5.75,0.0,0.0,2.7699999999999996
22400910_328,-0.8179474990590996,0,1,"(0, 1)",-0.9,2.06,0.24000000000000002,0.0,-1.11,1.49
22400322_375,1.239865214086279,0,1,"(0, 1)",-1.54,-1.18,-0.4,0.0,-1.31,-1.89
22400705_239,0.5049638663732189,0,1,"(0, 1)",0.0,4.84,-2.75,0.0,0.0,1.28
22400617_148,0.2940931778530267,0,1,"(0, 1)",-2.05,0.0,-3.19,0.0,0.0,-1.8200000000000003
22400729_289,1.0841928384818855,0,1,"(0, 1)",0.0,3.43,-1.28,0.0,-0.9,2.21
22400542_509,-0.27530086008998655,0,1,"(0, 1)",0.0,7.39,-0.84,0.0,-0.91,-0.9299999999999999
22401027_366,-1.2344203952836412,0,1,"(0, 1)",0.0,3.8099999999999996,-1.6,2.1,0.0,-1.0700000000000003
22400557_262,0.6684498381803069,0,1,"(0, 1)",-1.22,2.01,-2.01,0.0,0.46,-0.9299999999999999
22400905_295,0.49734067408847143,0,1,"(0, 1)",-5.41,-1.89,-2.41,0.0,-0.94,-4.07
22400399_629,-0.5763794258209257,0,1,"(0, 1)",0.0,2.93,-4.029999999999999,0.0,-0.38,-0.3599999999999999
22401003_333,1.4033075387343308,0,1,"(0, 1)",-0.9,-0.04,-0.76,0.44,0.0,0.29999999999999993
22400226_652,-0.77965879569162,0,1,"(0, 1)",0.0,2.54,-1.0,0.0,0.0,0.2899999999999999
22400994_449,-1.5053009073888801,0,1,"(0, 1)",0.2,3.1900000000000004,-0.37,1.27,0.0,-1.28
22400978_280,-1.4578793750874353,0,1,"(0, 1)",0.91,2.88,-0.38,0.99,0.0,-0.07999999999999999
22400703_371,0.11998889215183994,0,1,"(0, 1)",1.9300000000000002,-0.05,-0.15,0.31,0.0,-1.16
22400627_242,-1.6341671553834614,0,1,"(0, 1)",0.06,-1.22,-5.73,0.0,0.0,-3.0300000000000002
22400840_137,1.6440572646766796,0,1,"(0, 1)",0.0,4.84,1.7500000000000002,0.0,0.0,-0.9400000000000001
