possession_id,outcome,offensive_supercluster,defensive_supercluster,matchup,z_off_0,z_off_1,z_off_2,z_def_0,z_def_1,z_def_2
22400899_602,0.45614423982145136,0,0,"(0, 0)",2.6100000000000003,0.64,-1.01,0.67,-1.25,-2.2800000000000002
22401151_689,0.06335877809003373,0,0,"(0, 0)",0.0,4.7,1.13,1.73,0.29000000000000004,0.48
22400746_247,0.9964548426831304,0,0,"(0, 0)",0.0,7.39,-2.3800000000000003,0.0,0.8599999999999999,1.8
22400450_256,-0.46620836788724,0,0,"(0, 0)",0.0,2.68,-2.1399999999999997,0.03,0.03,2.15
22400237_456,-1.5854545751300586,0,0,"(0, 0)",0.0,-0.88,-3.58,1.22,-0.66,-0.69
22400294_377,2.188961322060383,0,0,"(0, 0)",0.92,2.76,-2.76,3.54,0.7799999999999999,1.0899999999999999
22401205_370,-0.7145243487364248,0,0,"(0, 0)",-0.43,4.390000000000001,-2.14,1.22,-0.66,0.52
22400449_24,0.33842856925899417,0,0,"(0, 0)",-0.38,-1.0499999999999998,-2.85,0.0,0.41000000000000003,2.34
22400871_174,0.184695451634713,0,0,"(0, 0)",0.0,4.84,1.21,-0.43,-2.56,-1.3599999999999999
22400789_55,1.3620961745248827,0,0,"(0, 0)",1.19,3.56,0.4,1.73,0.41000000000000003,0.48
22400544_42,1.5786851444562269,0,0,"(0, 0)",-0.67,-2.8,-1.36,0.0,0.11999999999999988,-1.16
22400410_61,0.29596194391583047,0,0,"(0, 0)",2.6100000000000003,2.68,-0.75,2.89,0.77,1.9200000000000002
22400586_134,0.9726170497237324,0,0,"(0, 0)",-2.47,-0.74,0.5700000000000001,-0.26,-2.03,-0.79
22400939_651,0.40941079999736085,0,0,"(0, 0)",0.0,-0.99,-4.67,0.43,-0.97,-0.28
22400310_522,0.8507980364439575,0,0,"(0, 0)",0.73,1.53,-2.48,0.0,1.52,2.15
22401000_113,1.7274080593405778,0,0,"(0, 0)",-1.86,0.9299999999999999,-3.43,1.96,-0.66,0.29
22400834_90,1.5569559356039633,0,0,"(0, 0)",-0.34,0.8,-4.95,1.4,-0.48,0.8300000000000001
22400003_569,-1.8216056477986424,0,0,"(0, 0)",0.0,-1.8699999999999999,-1.79,1.6600000000000001,-0.98,0.7399999999999999
22400912_353,0.3367195602215189,0,0,"(0, 0)",-1.82,0.77,-0.9299999999999999,0.77,-0.8,-1.21
22400045_73,0.2916419714712554,0,0,"(0, 0)",0.51,1.66,-1.2199999999999998,1.22,-0.66,-0.51
22400748_253,1.0721233139272783,0,0,"(0, 0)",-1.49,4.390000000000001,-0.29999999999999993,0.44,-1.16,-0.88
22400586_430,-1.008151115481313,0,0,"(0, 0)",-1.4,7.0,-1.94,1.63,-0.66,-0.51
22400830_372,-0.46813959191335025,0,0,"(0, 0)",2.9099999999999997,5.15,0.030000000000000027,1.41,1.4900000000000002,-0.48
22401033_16,1.825077407916252,0,0,"(0, 0)",-3.34,-0.05,0.24000000000000002,-0.43,-2.1,-0.36
22400325_223,0.5446662791838348,0,0,"(0, 0)",2.26,7.33,-0.92,1.31,-0.62,0.4
22400768_522,0.9173781344454609,0,0,"(0, 0)",-1.28,1.97,-3.71,-0.28,-3.32,-1.78
22401078_576,-0.8489040826245026,0,0,"(0, 0)",0.0,1.8800000000000001,-2.2399999999999998,2.06,-1.34,1.2400000000000002
22401035_470,1.4946729130299254,0,0,"(0, 0)",1.3599999999999999,1.53,-0.22999999999999998,0.46,-0.63,1.24
22400168_79,1.3174065667548793,0,0,"(0, 0)",-0.92,5.2,-0.79,-0.43,0.39,-0.30999999999999994
22400463_375,2.4069802557491946,0,0,"(0, 0)",1.46,0.0,-1.9500000000000002,1.43,-1.31,-2.49
22401076_251,0.23754197268728725,0,0,"(0, 0)",-1.88,0.4,-0.84,1.36,-0.9099999999999999,1.1
22400485_79,-0.3114532057057207,0,0,"(0, 0)",0.21,1.6,-2.8200000000000003,0.0,-1.59,2.6
22400775_222,1.0880215155680686,0,0,"(0, 0)",-2.47,-0.55,-1.21,0.0,-1.7,-0.42
22400665_154,0.6775037552889377,0,0,"(0, 0)",-0.28,-2.29,-3.58,-0.11,-0.7100000000000001,-0.16999999999999998
22400680_648,-1.4068468146871922,0,0,"(0, 0)",-0.44,1.21,-0.1399999999999999,0.24,-1.1800000000000002,-1.24
22401093_305,-1.1836473143851025,0,0,"(0, 0)",0.0,7.39,-2.04,0.31,-0.38,0.4900000000000002
22400434_194,0.46209459517778956,0,0,"(0, 0)",0.25,-0.28,-0.48999999999999977,1.04,-2.83,-0.65
22400803_321,-1.1158447205033228,0,0,"(0, 0)",-0.20999999999999996,1.08,-1.32,0.0,-1.6400000000000001,0.6199999999999999
22400828_122,-1.1144614726066588,0,0,"(0, 0)",-0.34,2.5300000000000002,-4.37,0.43,-2.55,0.18
22401102_752,0.28424957127073924,0,0,"(0, 0)",0.0,4.63,-2.55,1.77,-0.63,0.33999999999999997
22400812_541,-0.5142445731300661,0,0,"(0, 0)",0.9799999999999999,0.0,-0.6499999999999998,0.0,-0.14,-0.7300000000000001
22400059_228,1.2723658679056493,0,0,"(0, 0)",0.92,2.49,0.13,3.81,1.35,1.51
22400630_464,-0.7250699131117777,0,0,"(0, 0)",-0.47000000000000003,0.0,-1.7100000000000002,0.0,-0.8899999999999999,1.6099999999999999
22400659_270,-0.1872296487426283,0,0,"(0, 0)",-1.68,3.23,0.98,3.0,0.26,-0.84
22400710_47,1.1327214032638047,0,0,"(0, 0)",2.9099999999999997,8.36,-0.08,1.73,0.41000000000000003,0.48
22400235_288,-0.7365116297047233,0,0,"(0, 0)",-0.19,2.11,-3.2300000000000004,1.53,-0.61,-1.84
22401079_211,0.08478241889782497,0,0,"(0, 0)",0.0,7.39,1.3,0.1,-1.31,-1.2999999999999998
22400473_57,0.03334141852770044,0,0,"(0, 0)",2.09,4.7,1.52,2.89,1.52,1.78
22400412_44,0.5904914628622201,0,0,"(0, 0)",0.0,-2.4,-4.33,-0.07,-1.78,-0.78
22400041_29,-1.2972347842276797,0,0,"(0, 0)",-1.05,3.11,-1.3,3.1100000000000003,-0.73,0.82
22400679_541,1.1961172293186093,0,0,"(0, 0)",-4.22,-2.07,-5.390000000000001,3.0,0.53,-1.0499999999999998
22400184_167,1.475639003441621,0,0,"(0, 0)",-0.34,1.73,-2.27,0.1,-0.61,0.2200000000000002
22401170_55,0.009794382752234005,0,0,"(0, 0)",-0.82,4.25,-0.33,0.31,-0.31,0.11
22400704_620,-0.16405003678599564,0,0,"(0, 0)",-0.82,1.3400000000000003,-0.33,0.41,-1.9300000000000002,0.06
22400254_513,-0.9341779942451996,0,0,"(0, 0)",-0.75,0.73,-0.16000000000000003,0.0,-1.31,-0.28
22400938_641,0.5503787209926049,0,0,"(0, 0)",0.0,0.020000000000000018,-2.1799999999999997,1.03,-0.48,1.03
22400511_563,-0.11695284800045433,0,0,"(0, 0)",2.09,4.7,-0.010000000000000009,0.0,-2.71,-1.4300000000000002
22400931_428,-0.7108317182241006,0,0,"(0, 0)",-0.34,1.73,-5.390000000000001,1.36,-1.45,1.22
22401130_234,-0.8234930839071921,0,0,"(0, 0)",-2.61,0.4,-1.58,0.0,-0.6,2.29
22400102_363,-1.0904705175320466,0,0,"(0, 0)",0.0,2.19,-2.0100000000000002,1.43,0.08,-1.7799999999999998
22400549_110,-0.5311712096444384,0,0,"(0, 0)",-1.93,4.42,1.13,1.22,-0.74,-0.51
22400468_440,-0.1754546129497086,0,0,"(0, 0)",-2.07,0.26,-2.14,2.5599999999999996,-1.12,2.29
22400516_409,-0.4798042399622644,0,0,"(0, 0)",-1.05,-0.01,-0.76,2.13,0.03,-1.1600000000000001
22400544_121,1.0236181756009515,0,0,"(0, 0)",-1.88,2.56,-3.06,1.41,1.31,1.83
22401197_50,-0.46817641138520977,0,0,"(0, 0)",-3.34,-0.05,0.32,-0.43,-0.7100000000000001,-1.7200000000000002
22400634_207,2.077681832389473,0,0,"(0, 0)",6.79,2.74,-1.83,0.0,0.33999999999999997,1.93
22400076_442,0.8682070276938012,0,0,"(0, 0)",-0.82,3.43,0.48000000000000004,1.5599999999999998,-1.74,0.02
22400369_647,-1.55025182011909,0,0,"(0, 0)",-2.18,6.71,-0.74,1.53,0.08,-1.84
22400577_455,0.26724933484506225,0,0,"(0, 0)",-1.54,-1.7699999999999998,-2.96,2.2800000000000002,-0.59,1.77
22400463_287,-0.15222223498887083,0,0,"(0, 0)",2.6100000000000003,2.68,-0.75,2.39,-0.95,1.69
22401039_417,0.1175377708574337,0,0,"(0, 0)",-3.1799999999999997,0.86,-3.85,0.0,-2.7800000000000002,-0.61
22400843_16,-0.5938474396018938,0,0,"(0, 0)",0.06,-1.22,-1.28,0.41,-3.31,0.02
22400363_507,0.4509552577529407,0,0,"(0, 0)",-1.22,0.6400000000000001,-0.30000000000000004,1.73,0.14,3.09
22401055_135,-0.15266724196107362,0,0,"(0, 0)",-1.28,8.23,-2.29,0.1,-0.62,-2.49
22400325_557,0.5694931505350395,0,0,"(0, 0)",5.15,2.37,-1.83,2.12,-0.73,-1.53
22400383_86,-0.6180188217838573,0,0,"(0, 0)",0.0,4.63,0.25,1.4,-1.59,0.68
22400713_489,1.050921497338729,0,0,"(0, 0)",-0.22999999999999998,0.28,0.24,2.54,-0.7100000000000001,-1.0
22400624_24,0.43653114961682843,0,0,"(0, 0)",-2.0500000000000003,2.11,-1.73,2.1,-1.23,3.0100000000000002
22400915_575,1.8220637338155443,0,0,"(0, 0)",-0.28,-2.4,-2.0500000000000003,-0.54,-0.7100000000000001,-1.36
22400637_166,-0.21668058636176887,0,0,"(0, 0)",-4.22,0.4600000000000002,-1.46,-0.06,-0.45,0.6499999999999999
22400691_368,0.5045078628642258,0,0,"(0, 0)",0.92,3.87,-0.26,2.89,1.4100000000000001,1.2000000000000002
22400647_410,-0.4197471692429919,0,0,"(0, 0)",-0.41,1.0,-0.63,2.89,0.77,3.8899999999999997
22401103_49,-0.44731994757276705,0,0,"(0, 0)",2.9099999999999997,8.36,-0.08,0.44,0.71,1.5999999999999999
22400288_258,0.002268501969413698,0,0,"(0, 0)",0.51,1.66,-1.84,0.33,-4.3100000000000005,0.0
22400444_320,0.32844477296684943,0,0,"(0, 0)",-1.93,1.24,-0.88,3.0,0.53,2.08
22400352_686,0.6935694279747938,0,0,"(0, 0)",-0.67,-3.94,-0.4,1.89,-2.83,1.9
22400763_490,0.11374394900649315,0,0,"(0, 0)",5.15,-1.49,-3.47,1.04,-2.1799999999999997,0.41000000000000003
22400257_322,-0.058933988910245594,0,0,"(0, 0)",2.09,4.7,1.17,3.73,-1.45,-0.96
22400695_54,-0.6253020614164353,0,0,"(0, 0)",-1.22,1.1500000000000001,-0.03,1.95,-0.66,-0.06000000000000005
22400085_454,0.46231112739626995,0,0,"(0, 0)",-1.3,4.28,0.04000000000000001,3.42,-1.34,-0.35
22400803_464,-0.2539287542782635,0,0,"(0, 0)",-2.05,1.08,-3.76,0.0,-1.6400000000000001,-1.73
22400384_301,-0.5465122782552837,0,0,"(0, 0)",-1.93,1.24,-0.15,0.51,-1.16,0.5099999999999999
22401114_638,0.9325781824152414,0,0,"(0, 0)",0.0,0.4600000000000002,1.9100000000000001,2.41,-0.9099999999999999,-0.12
22400752_469,0.4396939017585137,0,0,"(0, 0)",-2.47,1.95,0.71,0.89,-0.8,-0.32
22400394_415,-0.32827859697252093,0,0,"(0, 0)",-0.9,-0.04,-0.76,0.0,0.9300000000000002,-1.17
22400614_178,0.07635242733035599,0,0,"(0, 0)",0.0,2.54,-0.15000000000000002,0.24,-1.28,0.7899999999999999
22400852_533,2.3277381657649814,0,0,"(0, 0)",2.26,3.21,0.9000000000000001,0.0,0.29000000000000004,1.4500000000000002
22400320_255,0.006231403330325003,0,0,"(0, 0)",2.1,3.25,-1.92,0.99,-1.05,-1.47
22401073_257,-1.4672576758520781,0,0,"(0, 0)",0.0,-1.54,-2.12,1.77,-0.63,-0.020000000000000018
22400132_144,0.8132352343641702,0,0,"(0, 0)",-0.34,1.73,-3.56,0.55,0.29000000000000004,-0.09
22400377_271,0.7578189428036788,0,0,"(0, 0)",-1.86,2.11,-3.45,1.41,1.31,1.29
22400778_523,-1.6841964162245893,0,0,"(0, 0)",0.0,4.84,-2.74,2.41,0.0,1.5699999999999998
22400643_461,-0.9474098713546305,0,0,"(0, 0)",0.21,1.6,0.58,0.0,-3.91,-2.8200000000000003
22400070_97,-1.2055383601379033,0,0,"(0, 0)",0.21,0.4600000000000002,-0.53,1.14,-3.91,-1.86
22400572_197,0.45148923889163384,0,0,"(0, 0)",-3.14,-0.74,-0.1399999999999999,1.43,-0.61,-1.4999999999999998
22400045_231,1.1927603189098854,0,0,"(0, 0)",0.51,3.25,-3.0599999999999996,1.95,0.0,-2.1399999999999997
22400165_67,-0.8224500372843282,0,0,"(0, 0)",2.6100000000000003,2.68,-0.75,0.24,1.0,2.87
22400332_23,-1.8564344296471167,0,0,"(0, 0)",0.63,2.26,-0.69,1.4,-0.020000000000000018,-0.75
22401078_433,2.361818104818316,0,0,"(0, 0)",0.0,6.279999999999999,-2.29,0.0,0.7899999999999999,-0.8099999999999999
22400016_376,-1.289826446274569,0,0,"(0, 0)",1.3599999999999999,0.73,-0.69,-0.39,0.53,2.08
22400093_531,-0.7098956923007615,0,0,"(0, 0)",-0.82,3.81,0.15000000000000002,2.54,-1.36,-2.2800000000000002
22400085_122,1.1973895018783858,0,0,"(0, 0)",-1.68,3.88,-1.9,3.42,-0.22,-1.0499999999999998
22400819_221,0.08875104270050732,0,0,"(0, 0)",-1.11,1.6,0.050000000000000044,0.99,-0.11,0.3400000000000001
22400767_562,-2.1366289776455853,0,0,"(0, 0)",0.0,1.8800000000000001,-1.68,-0.26,-1.45,-0.64
22400538_80,0.2829076066907004,0,0,"(0, 0)",-0.1,6.04,0.41999999999999993,-0.07,-0.98,-1.56
22400346_459,-0.1623284505119304,0,0,"(0, 0)",-2.18,3.88,1.3599999999999999,1.03,-0.95,0.75
22400767_661,-1.8734276675671753,0,0,"(0, 0)",0.0,0.4600000000000002,-1.8,-0.26,-3.41,0.54
22400791_167,-1.6271003323491153,0,0,"(0, 0)",-0.4,0.77,-3.46,0.99,-0.29,-1.01
22400926_407,0.05736617846046857,0,0,"(0, 0)",0.0,0.26,-2.03,0.74,-0.66,-0.51
22400279_280,-0.1855237666860317,0,0,"(0, 0)",-1.93,1.4100000000000001,-0.73,0.0,-1.1400000000000001,-2.8800000000000003
22400760_448,-0.01114010572402132,0,0,"(0, 0)",0.01,3.1,-1.1300000000000001,1.4,0.040000000000000036,1.06
22400760_428,2.7904324051706517,0,0,"(0, 0)",0.01,3.1,-0.99,1.4,0.040000000000000036,1.06
22400739_424,0.7768011468432241,0,0,"(0, 0)",-0.51,5.67,-0.9200000000000002,-0.11,0.65,-0.94
22401026_512,-0.8722703143413855,0,0,"(0, 0)",2.1199999999999997,0.28,-0.36,1.21,0.44,0.53
22400190_433,-0.45279705051503005,0,0,"(0, 0)",0.25,4.029999999999999,-1.31,1.89,-2.01,-0.51
22400957_567,-0.11369904916543923,0,0,"(0, 0)",-1.0,1.8,-2.35,1.4,-0.48,-0.39
22400271_273,0.8311829719608953,0,0,"(0, 0)",-0.82,3.81,0.25,0.0,-1.06,2.25
22400543_423,0.04172024918287246,0,0,"(0, 0)",0.51,3.89,-0.07999999999999996,2.12,-0.73,-0.21999999999999997
22400254_652,1.106139196581468,0,0,"(0, 0)",1.3599999999999999,0.0,-2.41,0.0,-1.31,-0.28
22400333_367,-0.4254771278067424,0,0,"(0, 0)",0.0,0.6600000000000001,-0.95,0.0,1.1,1.9199999999999997
22400471_8,-0.16524511796279034,0,0,"(0, 0)",0.63,2.26,-3.19,3.66,0.88,0.48
22400587_165,0.13992526030576993,0,0,"(0, 0)",-1.49,8.46,0.83,0.67,-0.8500000000000001,-0.6699999999999999
22400264_339,-0.020409207196204447,0,0,"(0, 0)",2.09,4.7,1.52,-0.28,-3.91,-1.31
22400898_57,-0.698353376773777,0,0,"(0, 0)",-0.8500000000000001,1.95,0.56,3.0,0.53,3.5599999999999996
22400849_18,-0.44950709413917117,0,0,"(0, 0)",0.0,3.43,-2.24,1.43,-0.3400000000000001,-0.26
22400955_202,-0.48750943359117144,0,0,"(0, 0)",-2.32,3.1,-1.7,3.19,-1.12,-0.7500000000000001
22400718_517,-1.8826718778392668,0,0,"(0, 0)",-1.11,0.0,-1.21,0.99,-0.18,-1.23
22400293_27,-1.0562750766206566,0,0,"(0, 0)",-0.8500000000000001,0.0,0.79,1.43,1.24,0.40000000000000013
22401030_47,0.05329892666032211,0,0,"(0, 0)",0.06,0.5800000000000001,-3.11,3.1100000000000003,-0.73,0.26
22400416_364,1.1968429969315515,0,0,"(0, 0)",0.73,2.26,-0.84,-0.5,-1.98,-0.020000000000000018
22400735_365,-0.18080254885243552,0,0,"(0, 0)",0.0,-2.4,-5.83,3.1100000000000003,-0.73,0.26
22401069_211,-1.691992847753146,0,0,"(0, 0)",-1.6400000000000001,0.0,-6.37,-0.11,-0.7100000000000001,0.65
22400551_205,1.0818160135523613,0,0,"(0, 0)",0.73,0.73,-2.31,0.31,-0.31,-0.76
22400397_598,0.013283925014429746,0,0,"(0, 0)",0.15999999999999992,4.7,0.89,0.0,0.6900000000000001,-1.3800000000000001
22400200_579,0.22194528771156735,0,0,"(0, 0)",0.0,5.2,-3.17,0.0,-0.47,-0.63
22400254_610,-0.1501998329840456,0,0,"(0, 0)",1.3599999999999999,0.73,-0.16000000000000003,0.0,-1.31,-0.28
22400725_178,1.3590165931014686,0,0,"(0, 0)",0.0,4.05,-2.29,0.0,-3.32,-2.94
22401227_535,0.07964251218115258,0,0,"(0, 0)",-2.21,-0.34,-1.7600000000000002,0.0,-0.44999999999999996,0.5099999999999999
22400622_335,-0.019363281957942468,0,0,"(0, 0)",-1.54,-1.7699999999999998,-1.9900000000000002,0.0,-3.42,0.24
22400596_361,0.1675442460989545,0,0,"(0, 0)",-0.1,5.2,-4.029999999999999,3.42,-1.12,1.2400000000000002
22400845_390,1.6344953735618883,0,0,"(0, 0)",-1.54,-0.22999999999999998,-1.7600000000000002,1.03,-0.48,4.41
22400832_771,-0.10402521166518641,0,0,"(0, 0)",0.0,3.23,0.9,1.74,-0.31,0.02
22400749_115,-2.01124887374307,0,0,"(0, 0)",5.15,1.2500000000000002,-2.15,1.89,-1.45,-0.18999999999999995
22400612_591,-2.2584529248076235,0,0,"(0, 0)",-1.05,-0.73,0.85,3.58,-0.66,-0.8
22400790_191,-0.8261125055339877,0,0,"(0, 0)",-1.05,3.61,-0.19,1.98,1.1,1.83
22400233_531,1.2466096887664155,0,0,"(0, 0)",-1.19,-0.32,-2.2699999999999996,1.15,-1.54,-0.02
22400695_544,1.3841728636007098,0,0,"(0, 0)",-0.18,-0.74,-1.21,-0.87,-0.26,-0.10999999999999996
22401175_348,-0.847600758124885,0,0,"(0, 0)",0.03,4.42,0.62,2.12,-0.62,0.4600000000000001
22400955_498,0.8205810382704037,0,0,"(0, 0)",-2.32,3.1,-1.7,1.13,-0.1200000000000001,0.25
22400481_435,-2.006091390897407,0,0,"(0, 0)",0.06,1.48,0.5199999999999999,1.4200000000000002,-0.95,-0.30000000000000004
22400082_449,-1.2394831535078148,0,0,"(0, 0)",0.0,4.62,-0.92,1.06,1.35,1.5699999999999998
22400474_617,0.4522105750432252,0,0,"(0, 0)",0.19,0.0,0.020000000000000018,0.99,-0.62,1.1300000000000001
22400108_403,0.729535539282039,0,0,"(0, 0)",-1.22,1.7199999999999998,-2.67,0.0,1.24,1.98
22401151_289,0.41090295222572504,0,0,"(0, 0)",0.2,5.27,0.2899999999999999,1.99,-0.44999999999999996,0.41999999999999993
22400153_234,-0.5894739159506268,0,0,"(0, 0)",0.0,-1.18,-2.45,0.24,-0.040000000000000036,0.31999999999999995
22400021_372,-0.5899587289363557,0,0,"(0, 0)",2.26,5.390000000000001,-1.01,0.55,0.29000000000000004,0.48
22400964_25,-2.354778416243154,0,0,"(0, 0)",-0.13,2.5300000000000002,-3.38,0.84,-1.25,-2.42
22400547_50,1.1225452798019318,0,0,"(0, 0)",-0.13,2.5300000000000002,-1.92,1.89,-3.41,-0.46
22400420_73,1.7181188141765535,0,0,"(0, 0)",0.51,3.25,-4.4799999999999995,0.0,-0.17999999999999994,1.86
22400004_54,-1.4100365407947104,0,0,"(0, 0)",-1.71,-1.9,-2.44,0.44,-0.44999999999999996,0.41999999999999993
22400285_603,-1.2586747437901495,0,0,"(0, 0)",-0.51,7.39,-2.5500000000000003,0.41,-1.9300000000000002,-0.76
22400877_243,-0.038579744716880186,0,0,"(0, 0)",-0.19,2.11,-3.5,0.0,-1.46,-2.92
22400204_123,0.5603340721204919,0,0,"(0, 0)",0.0,-0.8399999999999999,-1.67,0.71,-1.49,-2.15
22400831_381,-1.0244907928212479,0,0,"(0, 0)",4.2,-0.46,-6.26,0.49,-0.9,-1.3299999999999998
22401044_95,0.5395204350043272,0,0,"(0, 0)",0.92,3.8099999999999996,-0.26,1.73,-0.9199999999999999,0.48
22400497_352,0.17720538948569714,0,0,"(0, 0)",-0.38,0.98,-1.58,2.13,-1.23,-0.54
22400721_381,-0.6322842254126908,0,0,"(0, 0)",0.0,0.6600000000000001,-1.9500000000000002,1.05,-0.95,0.44999999999999996
22400442_345,-0.7390141899470585,0,0,"(0, 0)",-1.22,1.44,-1.67,-0.07,-0.8,-0.28
22400925_339,-0.1465009520868432,0,0,"(0, 0)",0.0,4.63,-2.24,0.0,-1.8199999999999998,-2.8
22400643_648,-0.257701087053114,0,0,"(0, 0)",-1.11,4.62,-0.21999999999999997,1.14,-3.91,-0.76
22400732_466,-0.44067487197032923,0,0,"(0, 0)",-2.07,0.41000000000000003,-1.23,0.43,-1.38,1.11
22400855_117,-0.41469284652155863,0,0,"(0, 0)",-2.8,-1.9,-3.99,0.0,-1.37,1.05
22400347_21,-0.5487799838480013,0,0,"(0, 0)",-1.22,3.16,0.0,2.18,0.11999999999999988,-0.5
22400438_345,0.04833242535068376,0,0,"(0, 0)",-1.05,3.84,0.27000000000000013,0.0,-2.1,-0.5800000000000001
22400854_122,-1.144856643239353,0,0,"(0, 0)",-0.19,0.9299999999999999,-1.6800000000000002,1.43,-0.7,-1.4999999999999998
22400122_434,-2.5323150147863425,0,0,"(0, 0)",-0.22999999999999998,4.42,0.24,1.03,-0.95,0.5800000000000001
22400295_286,-0.22117088236222784,0,0,"(0, 0)",-1.93,-0.17,-1.76,2.54,-0.6999999999999998,-0.51
22400802_139,0.6416776579579075,0,0,"(0, 0)",-2.47,-0.55,0.5700000000000001,-0.43,-1.64,-1.1099999999999999
22400535_618,-0.5318280320186931,0,0,"(0, 0)",0.0,4.63,-1.01,0.0,-0.31,1.02
22400571_255,-0.4423560386697614,0,0,"(0, 0)",-0.1,5.2,-1.68,2.26,0.0,-0.41000000000000003
22400943_320,-0.7493253167919224,0,0,"(0, 0)",-0.20999999999999996,0.67,-2.44,3.0,0.53,3.5599999999999996
22400931_548,0.4990891419585708,0,0,"(0, 0)",-0.13,1.73,-3.9000000000000004,1.05,-0.5,0.94
22400248_475,0.7768867510397527,0,0,"(0, 0)",4.21,0.0,-1.8499999999999999,1.55,0.0,0.73
22400619_655,0.1928736151656515,0,0,"(0, 0)",0.0,3.76,-3.12,1.5599999999999998,-1.74,1.25
22400573_57,0.968205341905077,0,0,"(0, 0)",-1.68,7.0,-1.94,0.0,-2.81,-2.59
22400082_303,0.2779489065050434,0,0,"(0, 0)",-1.11,0.4600000000000002,-1.3199999999999998,0.49,1.35,1.5699999999999998
22400570_24,-1.5206768732099132,0,0,"(0, 0)",-0.19,2.11,-4.98,1.99,-1.34,-0.96
22400386_102,-1.4716257429734267,0,0,"(0, 0)",-1.9500000000000002,-0.04,0.24000000000000002,0.33,-0.8899999999999999,0.5299999999999999
22400664_380,-0.07271389986344516,0,0,"(0, 0)",2.6100000000000003,3.25,-0.37,0.74,-1.4,0.29
22400048_78,0.19271436084687468,0,0,"(0, 0)",-0.51,1.72,-1.55,1.99,-1.28,-2.04
22400287_292,0.7328742616588444,0,0,"(0, 0)",0.65,3.21,-1.6300000000000001,1.5,-1.25,-1.06
22400650_438,0.9406004714581658,0,0,"(0, 0)",0.0,2.26,-1.85,2.2800000000000002,-0.44999999999999996,1.54
22400114_602,0.44031081625072005,0,0,"(0, 0)",-0.82,4.63,0.07,1.52,-1.04,-0.7300000000000001
22400761_180,-0.26635059226712243,0,0,"(0, 0)",0.0,4.84,-0.9200000000000002,-0.06999999999999999,0.0,-1.04
22400954_616,-0.7715442563712162,0,0,"(0, 0)",-0.28,-0.58,-1.8499999999999999,1.22,-1.05,0.52
22401123_285,-0.10198082776663148,0,0,"(0, 0)",-0.51,5.67,-1.42,1.55,-0.9,1.72
22401140_321,0.3893599455057246,0,0,"(0, 0)",2.09,4.7,1.52,0.77,-1.63,-0.96
22400129_115,-0.1493778737491917,0,0,"(0, 0)",1.3599999999999999,1.53,0.32,1.52,-0.040000000000000036,-0.5200000000000001
22400059_698,-0.4957768580015567,0,0,"(0, 0)",-0.15000000000000002,0.0,-3.42,1.15,0.77,-1.6300000000000001
22400313_296,-0.03922215168739223,0,0,"(0, 0)",0.92,4.5600000000000005,-2.51,2.5,-1.64,-2.42
22400046_346,-0.9722844268276485,0,0,"(0, 0)",0.0,-1.06,-4.0600000000000005,2.39,-0.95,0.94
22400833_267,-0.3617992992107216,0,0,"(0, 0)",-0.9,2.07,1.19,-0.01,0.46,0.1999999999999999
22401140_100,-1.085951375101893,0,0,"(0, 0)",0.03,4.42,0.62,0.77,-1.63,-0.96
22400309_59,-1.8521081514444317,0,0,"(0, 0)",-0.38,0.12000000000000001,-2.85,2.39,-0.95,0.94
22400193_32,0.08864093923224488,0,0,"(0, 0)",-0.82,4.25,-0.33,0.33,-2.13,0.5299999999999999
22400401_110,-1.1422985739008715,0,0,"(0, 0)",-2.07,1.0,-0.63,0.24,-1.6400000000000001,-0.4800000000000001
22400964_348,-1.0619680211997082,0,0,"(0, 0)",-3.34,-0.04,-0.30000000000000004,0.77,-1.78,-1.24
22400936_339,0.9648801033833626,0,0,"(0, 0)",0.0,4.84,0.8499999999999999,1.31,-1.25,-0.03
22400225_440,0.12322345154376423,0,0,"(0, 0)",-1.1199999999999999,5.89,-0.29,0.0,1.6099999999999999,-0.74
22400413_497,-0.84504357469483,0,0,"(0, 0)",0.0,3.11,-0.06999999999999984,-0.87,-1.38,-0.18999999999999997
22400371_449,0.6672248610287382,0,0,"(0, 0)",-2.07,1.0,-0.63,1.31,-1.25,-1.0
22400991_236,-0.1344986209104434,0,0,"(0, 0)",-2.8,-1.0299999999999998,-5.67,1.89,-1.96,-0.47000000000000003
22400408_326,1.5629816280577393,0,0,"(0, 0)",-0.67,4.05,-0.9199999999999999,0.0,-1.34,-2.3
22400131_675,0.9000428398303908,0,0,"(0, 0)",-0.92,5.2,-0.79,0.77,-2.03,-0.47000000000000003
22400190_280,1.3280233297948874,0,0,"(0, 0)",0.0,7.619999999999999,-1.31,2.96,-1.96,-0.51
22401141_124,0.19106465460338767,0,0,"(0, 0)",-1.54,-0.8399999999999999,-3.8,-0.06,-0.6100000000000001,-2.02
22401221_49,-0.9360569478241652,0,0,"(0, 0)",-0.18,1.95,-0.6499999999999999,2.39,-0.95,0.39
22401084_587,0.4821845846310188,0,0,"(0, 0)",0.0,3.43,-2.55,2.84,0.0,-1.31
22400567_528,1.1165750108963335,0,0,"(0, 0)",0.21,1.8800000000000001,0.8600000000000001,2.5,-1.8199999999999998,-1.49
22400683_10,1.175434015491899,0,0,"(0, 0)",-1.93,1.24,-0.73,1.73,0.41000000000000003,0.48
